edad,litología,fgdc_code,color_hex,svg_pattern_path
Jurásico,"Arenas, gravas y limos",PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Jurásico,Granitos,CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Jurásico,"Limos, arenas",MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Jurásico,"Areniscas, conglomerados, pelitas",PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Jurásico,"Conglomerados, areniscas conglomerádicas, areniscas, pelitas y limolitas",CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Jurásico,"Gabros, dioritas, ortoanfibolitas, serpentinitas",MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Jurásico,Fajas miloníticas. Milonitas y protomilonitas,PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Jurásico,Loess,CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Jurásico,Sedimentos salinos,MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Jurásico,Fanglomerados y conglomerados,PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Jurásico,Arenas,CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Jurásico,Gravas y arenas,MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Jurásico,Riodacitas,PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Jurásico,"Granodioritas, tonalitas",CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Jurásico,"Granitoides peraluminosos, sienogranitos y monzogranitos pórfidicos, granodioritas",MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Jurásico,"Areniscas, conglomerados y arcilitas",PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Jurásico,Calcretes,CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Jurásico,Calizas,MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Jurásico,Areniscas y conglomerados,PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Jurásico,Arenas y limos,CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Jurásico,Filitas,MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Jurásico,Basaltos,PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Jurásico,Andesitas,CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Jurásico,Gneises y metatexitas,MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Jurásico,Arcosas y calcretes,PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Jurásico,"Monzogranitos, tonalitas",CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Jurásico,Gabros,MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Jurásico,Milonitas y protomilonitas,PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Jurásico,,CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Jurásico,Monzogranitos,MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Jurásico,"Arenas, limos y arcillas",PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Jurásico,Arenas y arcillas con elevado contenido de matería orgánica,CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Jurásico,Arcillas y limos con elevado contenido de materia orgánica,MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Jurásico,Limos arenosos a arcillosos,PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Jurásico,Limos y calcretes,CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Jurásico,"Limos, arenas y arcillas",MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Jurásico,Milonitas,PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Jurásico,Basaltos y andesitas,CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Jurásico,Limos,MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Jurásico,Limos y arenas,PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Jurásico,"Areniscas, cuarcitas, calizas, dolomías, pelitas",CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Jurásico,"Limos, arcillas, evaporitas",MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Jurásico,"Granitos, granodioritas, esquistos, gneises, migmatitas",PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Jurásico,Basaltos a andesitas basálticas,CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Jurásico,Limos arcillosos,MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Jurásico,"Limos, arenas, gravas",PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Jurásico,"Granitos, granodioritas, monzogranitos, tonalitas, leucogranitos",CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Jurásico,"Areniscas, areniscas conglomerádicas, conglomerados, brechas, fangolitas, limolitas y lutitas rojizas con intercalación de volcanitas alcalinas, areniscas calcáreas, pelitas, grauvacas y calizas con niveles estromatolíticos y oolíticos",MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Jurásico,"Secuencias turbidíticas integradas por areniscas cuarcíferas, areniscas, grauvacas, pelitas, limolitas y lutitas y, subordinadamente, calizas",PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Jurásico,"Dacitas, andesitas, basaltos; conos piroclásticos y depósitos de avalancha volcánica",CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Jurásico,"Conglomerados, areniscas, limolitas, arcillolitas comunmente con niveles salinos y yesíferos",MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Jurásico,"Tobas, ignimbritas dacíticas-riodacíticas, flujos piroclásticos dacíticos a riodacíticos, depósitos de caída",PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Jurásico,"Riolitas, dacitas, traquiandesitas, diabasas, andesitas basálticas, lavas basálticas almohadilladas, ignimbritas y tobas",CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Jurásico,"Cuarcitas, areniscas",MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Jurásico,"Ignimbritas dacíticas, flujos piroclásticos",PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Jurásico,"Esquistos cuarzo-feldespáticos-biotíticos-moscovíticos, anfibolitas, gneises, ortogneises, migmatitas, metagranitos",CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Jurásico,Gneises y esquistos,MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Jurásico,"Areniscas, areniscas conglomerádicas, diamictitas",PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Jurásico,"Depósitos detríticos de gravas, arenas, limos",CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Jurásico,"Conglomerados, areniscas y limoarcilitas",MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Jurásico,"Cuarcitas, pelitas, areniscas, calizas, grauvacas; con intercalaciones de riolitas, dacitas, traquiandesitas, diabasas, andesitas basálticas, lavas basálticas almohadilladas, ignimbritas y tobas",PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Jurásico,"Limolitas, diamictitas, grauvacas, lutitas",CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Jurásico,Adakitas,MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Jurásico,"Esquistos, gneises, pizarras y filitas",PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Jurásico,"Gneises, ortogneises, migmatitas, anfibolitas y esquistos",CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Jurásico,"Areniscas, limolitas y arcilitas",MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Jurásico,"Areniscas, pelitas, filitas y esquistos",PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Jurásico,"Areniscas medianas a gruesas, coquinas, pelitas, calizas",CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Jurásico,"Areniscas finas a medianas, coquinas, pelitas, carbón",MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Jurásico,"Areniscas, conglomerados,pelitas, carbón",PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Jurásico,"Andesitas, basaltos, tobas",CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Jurásico,"Basaltos, basanitas, teschenitas, gabros.",MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Jurásico,"Ignimbritas y tobas ácidas, riolitas, pelitas y tufitas",PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Jurásico,Gabros y diques basálticos,CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Jurásico,"Tobas, tufitas, pelitas, areniscas gruesas a conglomerados",MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Jurásico,"Tobas, cineritas, tufitas, areniscas medias a gruesas, conglomerados",PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Jurásico,"Areniscas, arcilitas y limolitas, conglomerados",CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Jurásico,"Areniscas finas a medias, pelitas, calizas, coquinas",MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Jurásico,"Gneises, anfibolitas y granitos",PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Jurásico,"Granitos, granodioritas, dioritas, tonalitas.",CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Jurásico,"Gravas finas a medianas, arenas gruesas",MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Jurásico,Basaltos olivínicos,PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Jurásico,"Esquistos, filitas, ortocuarcitas, migmatitas y granitoides",CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Jurásico,Arenas medianas a gruesas y gravas finas,MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Jurásico,"Till, gravas, arenas y pelitas",PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Jurásico,"Areniscas, conglomerados y pelitas.",CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Jurásico,Metavolcanitas ácidas a mesosilícicas,MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Jurásico,Arenas y gravas,PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Jurásico,Rocas ultramáficas,CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Jurásico,"Arenas, gravas y pelitas",MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Jurásico,Limos y arcillas,PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Jurásico,"Arenas finas a medianas, rodados",CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Jurásico,Bloques,MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Jurásico,"Ortocuarcitas, cuarcitas y conglomerados, pelitas",PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Jurásico,"Basaltos alcalinos, basanitas, nefelinitas",CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Jurásico,"Riolitas y andesitas, tobas, ignimbritas y tufitas",MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Jurásico,"Tobas, areniscas, pelitas, tufitas, calizas, lavas e ignimbritas riolíticas y andesíticas",PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Jurásico,"Gravas medianas a gruesas, arenas gruesas",CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Jurásico,"Arenas, gravas, limos",MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Jurásico,"Gravas, arenas",PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Jurásico,"Conglomerados, areniscas, calizas, pelitas",CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Jurásico,"Limolitas, areniscas, conglomerados, olistolitos",MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Jurásico,"Granitos, granodioritas, tonalitas y diques riolíticos",PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Jurásico,"Areniscas, limolitas y conglomerados",CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Jurásico,"Areniscas, conglomerados, tufitas y tobas",MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Jurásico,"Limos, arcillas, arenas",PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Jurásico,"Andesitas, riolitas, basaltos, tobas, brechas, conglomerados, areniscas",CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Jurásico,"Tobas, tufitas, ignimbritas, areniscas y conglomerados",MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Jurásico,"Traquitas y tobas traquíticas, brechas y aglomerados.",PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Jurásico,"Till, gravas, arenas, arcillas",CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Jurásico,"Areniscas, pelitas, conglomerados, calizas",MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Jurásico,"Areniscas, pelitas, calizas, evaporitas",PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Jurásico,"Riolitas, dacitas, andesitas, ignimbritas, tobas, brechas, conglomerados",CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Jurásico,"Andesitas, ignimbritas",MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Jurásico,Metamorfitas y plutonitas metamorfizadas,PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Jurásico,"Metarenitas, filitas, mármoles, areniscas y pelitas",CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Jurásico,"Conglomerados, areniscas, pelitas, tufitas, tobas, yeso",MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Jurásico,"Brechas y areniscas volcánicas, tobas, tufitas, andesitas",PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Jurásico,"Calizas, margas, dolomias, fangolitas calcáreas",CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Jurásico,"Granitos, granodioritas",MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Jurásico,"Andesitas, dacitas, ignimbritas, tobas, pórfiros andesíticos y dacíticos",PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Jurásico,"Areniscas, arcilitas, calizas silicificadas",CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Jurásico,Areniscas y lutitas,MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Jurásico,Granitos muscovítico biotítico parcialmente pegmatíticos,PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Jurásico,"Limolitas con cemento carbonático, arenas, limos",CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Jurásico,"Andesitas, ignimbritas, tobas",MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Jurásico,"Basaltos, andesitas, tobas, tufitas",PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Jurásico,"Conglomerados, areniscas",CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Jurásico,"Esquistos, cuarcitas, gneises",MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Jurásico,Mármoles,PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Jurásico,"Ignimbritas dacíticas y riolíticas, brechas volcánicas y volcanoclásticas",CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Jurásico,"Lavas dacíticas, andesíticas y basálticas, brechas autoclásticas de composición andesítica y depósitos de bloques y ceniza (block and ash) asociados a estrato volcanes",MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Jurásico,"Areniscas, conglomerados, limolitas, arcilitas",PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Jurásico,"Anfibolitas, esquistos, gneises, calizas y pegmatitas",CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Jurásico,"Basaltos, andesitas, tobas",MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Jurásico,"Andesitas, riodacítas, piroclastitas, areniscas líticas",PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Jurásico,"Depósitos de evaporitas (cloruros, sulfatos y boratos), limos y arcillas, tufitas y travertinos",CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Jurásico,Cuerpos porfídicos hipabisales de composición diorítica a andesítica y dacítica,MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Jurásico,Margas arenosas y areniscas arcillosas,PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Jurásico,Traquiandesitas,CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Jurásico,"Areniscas, pelitas, conglomerados, calizas, evaporitas, tobas",MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Jurásico,"Limolitas, areniscas, arcilitas, calcretes",PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Jurásico,"Pelitas, areniscas, diamictitas, conglomerados",CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Jurásico,"Basaltos, tobas",MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Jurásico,"Granitos, granodioritas, tonalitas",PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Jurásico,"Limos, arcillas y evaporitas",CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Jurásico,"Granodioritas, dioritas, tonalitas",MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Jurásico,"Trondjhemitas, tonalitas",PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Jurásico,"Areniscas finas a gruesas, conglomerados, tobas, pelitas negras",CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Jurásico,"Areniscas gruesas y conglomerados, tobas y tufitas, coquinas",MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Jurásico,"Riolitas, basaltos y traquitas",PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Jurásico,"Lavas, brechas, ignimbritas y tobas de composición riolítica, dacítica y andesítica",CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Jurásico,"Leucogranitos de dos micas y monzogranitos biotíticos con tendencia porfídica, al que se asocian pórfidos graníticos y diques micrograníticos. También se reconocen lamprófiros, aplitas y diques graníticos. Sienitas y granitos riebeckíticos y diques",MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Jurásico,Granitoides,PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Jurásico,"Basaltos, andesitas, dacitas, tobas, brechas, pelitas",CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Jurásico,"Depósitos residuales limosos, ferricretes",MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Jurásico,"Granitos y granodioritas, tonalitas",PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Jurásico,"Ortocuarcitas, areniscas y pelitas",CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Jurásico,"Areniscas medianas a finas, conglomerados polimícticos, evaporitas, caliza y yeso; sedimentitas clásticas calcáreas con intercalaciones de dacitas y tobas",MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Jurásico,"Conglomerados, areniscas conglomerádicas, areniscas, pelitas y limolitas y calizas",PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Jurásico,"Gabros, granitos, granodioritas, dioritas, sienitas, monzonitas, monzodioritas, monzogranitos, tonalitas",CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Jurásico,"Areniscas, limolitas, duricostras",MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Jurásico,"Diamictitas, areniscas",PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Jurásico,Areniscas y limolitas,CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Jurásico,Riolitas,MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Jurásico,"Areniscas, cuarcitas",PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Jurásico,"Pelitas y areniscas, fosilíferas",CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Jurásico,"Lutitas, areniscas, conglomerados, tobas",MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Jurásico,"Granitos, granodioritas, microgranitos",PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Jurásico,"Filitas, esquistos, cuarcitas",CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Jurásico,"Conglomerados, areniscas, tobas, andesitas, brechas ignimbríticas",MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Jurásico,"Areniscas, pelitas, conglomerados, calizas, evaporitas",PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Jurásico,"Esquistos, gneises, milonitas, anfibolitas y mármoles",CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Jurásico,"Esquistos, gneises, mármoles, metadiabasas",MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
Jurásico,"Andesitas, basandesitas, aglomerados, areniscas, tobas",PALEO_GRANITO,#FFD700,/opt/geoserver/data_dir/styles/icons/fgdc/granito.svg
Jurásico,"Granitos, aplitas, pegmatitas",CENOZOICO_ARENA,#00FF00,/opt/geoserver/data_dir/styles/icons/fgdc/arena.svg
Jurásico,"Basaltos y diabasas (estructura almohadillada). Diques y filones diabásicos, gabros y dioritas",MESOZOICO_BASALTO,#FF6347,/opt/geoserver/data_dir/styles/icons/fgdc/basalto.svg
